  0.154822211483184025E+01  0.181017746863348677E+00  0.933863611756901579E-01  0.100000000000000000E+01  0.107650511746435340E+01
  0.154819088624946843E+01  0.181014659133515804E+00  0.933818462458405191E-01  0.100000000000000000E+01  0.107655398564812876E+01
  0.154815965766863095E+01  0.181011571114530451E+00  0.933773313892101720E-01  0.100000000000000000E+01  0.107660290894008037E+01
  0.154812842908932979E+01  0.181008482805785964E+00  0.933728166057742337E-01  0.100000000000000000E+01  0.107665188742790408E+01
  0.154809720051156763E+01  0.181005394206674358E+00  0.933683018955080990E-01  0.100000000000000000E+01  0.107670092119946048E+01
  0.154806597193534645E+01  0.181002305316585593E+00  0.933637872583865935E-01  0.100000000000000000E+01  0.107675001034278339E+01
  0.154803474336066893E+01  0.180999216134908575E+00  0.933592726943848206E-01  0.100000000000000000E+01  0.107679915494608780E+01
  0.154800351478753728E+01  0.180996126661030377E+00  0.933547582034778417E-01  0.100000000000000000E+01  0.107684835509777832E+01
  0.154797228621595373E+01  0.180993036894336601E+00  0.933502437856406075E-01  0.100000000000000000E+01  0.107689761088641922E+01
  0.154794105764592071E+01  0.180989946834211185E+00  0.933457294408479854E-01  0.100000000000000000E+01  0.107694692240075618E+01
  0.154790982907744068E+01  0.180986856480036540E+00  0.933412151690748149E-01  0.100000000000000000E+01  0.107699628972970829E+01
  0.154787860051051585E+01  0.180983765831193522E+00  0.933367009702961298E-01  0.100000000000000000E+01  0.107704571296239027E+01
  0.154784737194514865E+01  0.180980674887061294E+00  0.933321868444865338E-01  0.100000000000000000E+01  0.107709519218807936E+01
  0.154781614338134155E+01  0.180977583647017520E+00  0.933276727916207138E-01  0.100000000000000000E+01  0.107714472749622359E+01
  0.154778491481909697E+01  0.180974492110438173E+00  0.933231588116735788E-01  0.100000000000000000E+01  0.107719431897648654E+01
  0.154775368625841714E+01  0.180971400276697864E+00  0.933186449046197741E-01  0.100000000000000000E+01  0.107724396671866929E+01
  0.154772245769930450E+01  0.180968308145169232E+00  0.933141310704338756E-01  0.100000000000000000E+01  0.107729367081278471E+01
  0.154769122914176149E+01  0.180965215715223560E+00  0.933096173090904868E-01  0.100000000000000000E+01  0.107734343134900534E+01
  0.154766000058579056E+01  0.180962122986230350E+00  0.933051036205641005E-01  0.100000000000000000E+01  0.107739324841769646E+01
  0.154762877203139393E+01  0.180959029957557693E+00  0.933005900048292369E-01  0.100000000000000000E+01  0.107744312210940141E+01
  0.154759754347857403E+01  0.180955936628571956E+00  0.932960764618605137E-01  0.100000000000000000E+01  0.107749305251485117E+01
  0.154756631492733332E+01  0.180952842998637620E+00  0.932915629916321043E-01  0.100000000000000000E+01  0.107754303972494148E+01
  0.154753508637767423E+01  0.180949749067117915E+00  0.932870495941185568E-01  0.100000000000000000E+01  0.107759308383077657E+01
  0.154750385782959921E+01  0.180946654833374326E+00  0.932825362692942667E-01  0.100000000000000000E+01  0.107764318492362166E+01
  0.154747262928311069E+01  0.180943560296766420E+00  0.932780230171333102E-01  0.100000000000000000E+01  0.107769334309494158E+01
  0.154744140073821113E+01  0.180940465456652461E+00  0.932735098376100968E-01  0.100000000000000000E+01  0.107774355843637393E+01
  0.154741017219490296E+01  0.180937370312389018E+00  0.932689967306989387E-01  0.100000000000000000E+01  0.107779383103974569E+01
  0.154737894365318840E+01  0.180934274863330580E+00  0.932644836963737178E-01  0.100000000000000000E+01  0.107784416099707037E+01
  0.154734771511307012E+01  0.180931179108830442E+00  0.932599707346087187E-01  0.100000000000000000E+01  0.107789454840054999E+01
  0.154731648657455056E+01  0.180928083048240290E+00  0.932554578453782118E-01  0.100000000000000000E+01  0.107794499334255156E+01
  0.154728525803763217E+01  0.180924986680909505E+00  0.932509450286559266E-01  0.100000000000000000E+01  0.107799549591566501E+01
  0.154725402950231739E+01  0.180921890006186498E+00  0.932464322844161614E-01  0.100000000000000000E+01  0.107804605621263305E+01
  0.154722280096860865E+01  0.180918793023417512E+00  0.932419196126325900E-01  0.100000000000000000E+01  0.107809667432640222E+01
  0.154719157243650840E+01  0.180915695731947213E+00  0.932374070132792471E-01  0.100000000000000000E+01  0.107814735035010467E+01
  0.154716034390601909E+01  0.180912598131118874E+00  0.932328944863301534E-01  0.100000000000000000E+01  0.107819808437705711E+01
  0.154712911537714337E+01  0.180909500220273634E+00  0.932283820317589967E-01  0.100000000000000000E+01  0.107824887650076762E+01
  0.154709788684988347E+01  0.180906401998751160E+00  0.932238696495396035E-01  0.100000000000000000E+01  0.107829972681493769E+01
  0.154706665832424206E+01  0.180903303465889259E+00  0.932193573396456754E-01  0.100000000000000000E+01  0.107835063541344556E+01
  0.154703542980022157E+01  0.180900204621024185E+00  0.932148451020509278E-01  0.100000000000000000E+01  0.107840160239037286E+01
  0.154700420127782445E+01  0.180897105463490415E+00  0.932103329367291178E-01  0.100000000000000000E+01  0.107845262783998375E+01
  0.154697297275705337E+01  0.180894005992620593E+00  0.932058208436537111E-01  0.100000000000000000E+01  0.107850371185673222E+01
  0.154694174423791075E+01  0.180890906207745839E+00  0.932013088227984926E-01  0.100000000000000000E+01  0.107855485453526878E+01
  0.154691051572039906E+01  0.180887806108195270E+00  0.931967968741368447E-01  0.100000000000000000E+01  0.107860605597043180E+01
  0.154687928720452073E+01  0.180884705693296399E+00  0.931922849976422329E-01  0.100000000000000000E+01  0.107865731625725303E+01
  0.154684805869027842E+01  0.180881604962375125E+00  0.931877731932882758E-01  0.100000000000000000E+01  0.107870863549096074E+01
  0.154681683017767457E+01  0.180878503914755268E+00  0.931832614610481474E-01  0.100000000000000000E+01  0.107876001376696573E+01
  0.154678560166671186E+01  0.180875402549759257E+00  0.931787498008955217E-01  0.100000000000000000E+01  0.107881145118088528E+01
  0.154675437315739273E+01  0.180872300866707469E+00  0.931742382128033786E-01  0.100000000000000000E+01  0.107886294782851411E+01
  0.154672314464971961E+01  0.180869198864918590E+00  0.931697266967452531E-01  0.100000000000000000E+01  0.107891450380586695E+01
  0.154669191614369517E+01  0.180866096543709554E+00  0.931652152526942223E-01  0.100000000000000000E+01  0.107896611920911423E+01
  0.154666068763932185E+01  0.180862993902395519E+00  0.931607038806234744E-01  0.100000000000000000E+01  0.107901779413466592E+01
  0.154662945913660232E+01  0.180859890940289925E+00  0.931561925805063362E-01  0.100000000000000000E+01  0.107906952867910499E+01
  0.154659823063553925E+01  0.180856787656704210E+00  0.931516813523156489E-01  0.100000000000000000E+01  0.107912132293919294E+01
  0.154656700213613507E+01  0.180853684050948205E+00  0.931471701960246423E-01  0.100000000000000000E+01  0.107917317701193194E+01
  0.154653577363839223E+01  0.180850580122329935E+00  0.931426591116064073E-01  0.100000000000000000E+01  0.107922509099447650E+01
  0.154650454514231339E+01  0.180847475870155511E+00  0.931381480990336880E-01  0.100000000000000000E+01  0.107927706498421450E+01
  0.154647331664790122E+01  0.180844371293729267E+00  0.931336371582796446E-01  0.100000000000000000E+01  0.107932909907870522E+01
  0.154644208815515816E+01  0.180841266392353650E+00  0.931291262893169519E-01  0.100000000000000000E+01  0.107938119337572580E+01
  0.154641085966408687E+01  0.180838161165329553E+00  0.931246154921185898E-01  0.100000000000000000E+01  0.107943334797324120E+01
  0.154637963117469002E+01  0.180835055611955647E+00  0.931201047666572745E-01  0.100000000000000000E+01  0.107948556296941245E+01
  0.154634840268697027E+01  0.180831949731529107E+00  0.931155941129058473E-01  0.100000000000000000E+01  0.107953783846261553E+01
  0.154631717420093007E+01  0.180828843523345051E+00  0.931110835308369134E-01  0.100000000000000000E+01  0.107959017455141226E+01
  0.154628594571657207E+01  0.180825736986696795E+00  0.931065730204231612E-01  0.100000000000000000E+01  0.107964257133457653E+01
  0.154625471723389873E+01  0.180822630120875988E+00  0.931020625816373487E-01  0.100000000000000000E+01  0.107969502891107028E+01
  0.154622348875291293E+01  0.180819522925172060E+00  0.930975522144518730E-01  0.100000000000000000E+01  0.107974754738007372E+01
  0.154619226027361711E+01  0.180816415398872915E+00  0.930930419188393948E-01  0.100000000000000000E+01  0.107980012684095894E+01
  0.154616103179601394E+01  0.180813307541264401E+00  0.930885316947722974E-01  0.100000000000000000E+01  0.107985276739329761E+01
  0.154612980332010608E+01  0.180810199351630480E+00  0.930840215422230610E-01  0.100000000000000000E+01  0.107990546913687391E+01
  0.154609857484589619E+01  0.180807090829253364E+00  0.930795114611640828E-01  0.100000000000000000E+01  0.107995823217167519E+01
  0.154606734637338694E+01  0.180803981973413352E+00  0.930750014515678015E-01  0.100000000000000000E+01  0.108001105659787777E+01
  0.154603611790258078E+01  0.180800872783388661E+00  0.930704915134062671E-01  0.100000000000000000E+01  0.108006394251588556E+01
  0.154600488943348058E+01  0.180797763258455924E+00  0.930659816466520851E-01  0.100000000000000000E+01  0.108011689002628963E+01
  0.154597366096608901E+01  0.180794653397889499E+00  0.930614718512772082E-01  0.100000000000000000E+01  0.108016989922990647E+01
  0.154594243250040853E+01  0.180791543200962274E+00  0.930569621272540476E-01  0.100000000000000000E+01  0.108022297022773306E+01
  0.154591120403644200E+01  0.180788432666944832E+00  0.930524524745545423E-01  0.100000000000000000E+01  0.108027610312098576E+01
  0.154587997557419210E+01  0.180785321795105897E+00  0.930479428931507979E-01  0.100000000000000000E+01  0.108032929801109190E+01
  0.154584874711366127E+01  0.180782210584712555E+00  0.930434333830150034E-01  0.100000000000000000E+01  0.108038255499968505E+01
  0.154581751865485240E+01  0.180779099035029589E+00  0.930389239441189175E-01  0.100000000000000000E+01  0.108043587418859888E+01
  0.154578629019776814E+01  0.180775987145320088E+00  0.930344145764346597E-01  0.100000000000000000E+01  0.108048925567988929E+01
  0.154575506174241117E+01  0.180772874914845061E+00  0.930299052799340997E-01  0.100000000000000000E+01  0.108054269957580673E+01
  0.154572383328878438E+01  0.180769762342863766E+00  0.930253960545891351E-01  0.100000000000000000E+01  0.108059620597881789E+01
  0.154569260483689019E+01  0.180766649428633186E+00  0.930208869003714689E-01  0.100000000000000000E+01  0.108064977499160286E+01
  0.154566137638673151E+01  0.180763536171408584E+00  0.930163778172529987E-01  0.100000000000000000E+01  0.108070340671705223E+01
  0.154563014793831099E+01  0.180760422570443113E+00  0.930118688052053444E-01  0.100000000000000000E+01  0.108075710125825819E+01
  0.154559891949163131E+01  0.180757308624988150E+00  0.930073598642002092E-01  0.100000000000000000E+01  0.108081085871853233E+01
  0.154556769104669534E+01  0.180754194334292823E+00  0.930028509942092407E-01  0.100000000000000000E+01  0.108086467920139917E+01
  0.154553646260350552E+01  0.180751079697604483E+00  0.929983421952040312E-01  0.100000000000000000E+01  0.108091856281059484E+01
  0.154550523416206476E+01  0.180747964714168485E+00  0.929938334671561589E-01  0.100000000000000000E+01  0.108097250965006664E+01
  0.154547400572237592E+01  0.180744849383227962E+00  0.929893248100370773E-01  0.100000000000000000E+01  0.108102651982397080E+01
  0.154544277728444168E+01  0.180741733704024243E+00  0.929848162238181425E-01  0.100000000000000000E+01  0.108108059343669383E+01
  0.154541154884826470E+01  0.180738617675796576E+00  0.929803077084708773E-01  0.100000000000000000E+01  0.108113473059281961E+01
  0.154538032041384787E+01  0.180735501297782375E+00  0.929757992639666242E-01  0.100000000000000000E+01  0.108118893139714545E+01
  0.154534909198119386E+01  0.180732384569216753E+00  0.929712908902768365E-01  0.100000000000000000E+01  0.108124319595471041E+01
  0.154531786355030532E+01  0.180729267489332796E+00  0.929667825873724402E-01  0.100000000000000000E+01  0.108129752437074211E+01
  0.154528663512118514E+01  0.180726150057361840E+00  0.929622743552249164E-01  0.100000000000000000E+01  0.108135191675069819E+01
  0.154525540669383621E+01  0.180723032272532863E+00  0.929577661938052607E-01  0.100000000000000000E+01  0.108140637320024191E+01
  0.154522417826826119E+01  0.180719914134072956E+00  0.929532581030847183E-01  0.100000000000000000E+01  0.108146089382527433E+01
  0.154519294984446298E+01  0.180716795641207240E+00  0.929487500830344787E-01  0.100000000000000000E+01  0.108151547873189768E+01
  0.154516172142244423E+01  0.180713676793158529E+00  0.929442421336253988E-01  0.100000000000000000E+01  0.108157012802643870E+01
  0.154513049300220784E+01  0.180710557589147724E+00  0.929397342548283767E-01  0.100000000000000000E+01  0.108162484181543617E+01
  0.154509926458375668E+01  0.180707438028393702E+00  0.929352264466146161E-01  0.100000000000000000E+01  0.108167962020566955E+01
  0.154506803616709343E+01  0.180704318110113171E+00  0.929307187089549180E-01  0.100000000000000000E+01  0.108173446330411616E+01
  0.154503680775222096E+01  0.180701197833520705E+00  0.929262110418200282E-01  0.100000000000000000E+01  0.108178937121798668E+01
  0.154500557933914218E+01  0.180698077197828932E+00  0.929217034451809004E-01  0.100000000000000000E+01  0.108184434405469942E+01
  0.154497435092785973E+01  0.180694956202248153E+00  0.929171959190081137E-01  0.100000000000000000E+01  0.108189938192191737E+01
  0.154494312251837651E+01  0.180691834845987026E+00  0.929126884632726358E-01  0.100000000000000000E+01  0.108195448492750290E+01
  0.154491189411069541E+01  0.180688713128251410E+00  0.929081810779448791E-01  0.100000000000000000E+01  0.108200965317955289E+01
  0.154488066570481930E+01  0.180685591048245470E+00  0.929036737629954090E-01  0.100000000000000000E+01  0.108206488678639601E+01
  0.154484943730075108E+01  0.180682468605171398E+00  0.928991665183950682E-01  0.100000000000000000E+01  0.108212018585656744E+01
  0.154481820889849342E+01  0.180679345798229002E+00  0.928946593441143526E-01  0.100000000000000000E+01  0.108217555049882908E+01
  0.154478698049804941E+01  0.180676222626615673E+00  0.928901522401233970E-01  0.100000000000000000E+01  0.108223098082217817E+01
  0.154475575209942173E+01  0.180673099089527417E+00  0.928856452063929888E-01  0.100000000000000000E+01  0.108228647693584401E+01
  0.154472452370261326E+01  0.180669975186157350E+00  0.928811382428933602E-01  0.100000000000000000E+01  0.108234203894925485E+01
  0.154469329530762711E+01  0.180666850915696731E+00  0.928766313495947710E-01  0.100000000000000000E+01  0.108239766697208917E+01
  0.154466206691446595E+01  0.180663726277334818E+00  0.928721245264676754E-01  0.100000000000000000E+01  0.108245336111425106E+01
  0.154463083852313265E+01  0.180660601270258375E+00  0.928676177734822361E-01  0.100000000000000000E+01  0.108250912148585909E+01
  0.154459961013363012E+01  0.180657475893652220E+00  0.928631110906086576E-01  0.100000000000000000E+01  0.108256494819726456E+01
  0.154456838174596145E+01  0.180654350146698867E+00  0.928586044778170333E-01  0.100000000000000000E+01  0.108262084135906322E+01
  0.154453715336012931E+01  0.180651224028578500E+00  0.928540979350773871E-01  0.100000000000000000E+01  0.108267680108205711E+01
  0.154450592497613681E+01  0.180648097538469637E+00  0.928495914623600344E-01  0.100000000000000000E+01  0.108273282747729405E+01
  0.154447469659398684E+01  0.180644970675547911E+00  0.928450850596346106E-01  0.100000000000000000E+01  0.108278892065605326E+01
  0.154444346821368206E+01  0.180641843438987232E+00  0.928405787268713756E-01  0.100000000000000000E+01  0.108284508072982777E+01
  0.154441223983522580E+01  0.180638715827958984E+00  0.928360724640401591E-01  0.100000000000000000E+01  0.108290130781035954E+01
  0.154438101145862072E+01  0.180635587841632472E+00  0.928315662711105827E-01  0.100000000000000000E+01  0.108295760200962543E+01
  0.154434978308386972E+01  0.180632459479174973E+00  0.928270601480528923E-01  0.100000000000000000E+01  0.108301396343981238E+01
  0.154431855471097590E+01  0.180629330739751015E+00  0.928225540948364458E-01  0.100000000000000000E+01  0.108307039221336399E+01
  0.154428732633994215E+01  0.180626201622523352E+00  0.928180481114311701E-01  0.100000000000000000E+01  0.108312688844294813E+01
  0.154425609797077157E+01  0.180623072126652157E+00  0.928135421978066311E-01  0.100000000000000000E+01  0.108318345224146562E+01
  0.154422486960346705E+01  0.180619942251295573E+00  0.928090363539325613E-01  0.100000000000000000E+01  0.108324008372205749E+01
  0.154419364123803149E+01  0.180616811995609361E+00  0.928045305797783743E-01  0.100000000000000000E+01  0.108329678299809662E+01
  0.154416241287446798E+01  0.180613681358746975E+00  0.928000248753136914E-01  0.100000000000000000E+01  0.108335355018319035E+01
  0.154413118451277942E+01  0.180610550339859705E+00  0.927955192405079676E-01  0.100000000000000000E+01  0.108341038539118406E+01
  0.154409995615296869E+01  0.180607418938096564E+00  0.927910136753307691E-01  0.100000000000000000E+01  0.108346728873617026E+01
  0.154406872779503890E+01  0.180604287152603932E+00  0.927865081797510927E-01  0.100000000000000000E+01  0.108352426033246174E+01
  0.154403749943899316E+01  0.180601154982526380E+00  0.927820027537385739E-01  0.100000000000000000E+01  0.108358130029462241E+01
  0.154400627108483435E+01  0.180598022427005789E+00  0.927774973972623762E-01  0.100000000000000000E+01  0.108363840873745221E+01
  0.154397504273256536E+01  0.180594889485181959E+00  0.927729921102918298E-01  0.100000000000000000E+01  0.108369558577598446E+01
  0.154394381438218953E+01  0.180591756156192274E+00  0.927684868927960982E-01  0.100000000000000000E+01  0.108375283152550561E+01
  0.154391258603370951E+01  0.180588622439171675E+00  0.927639817447442061E-01  0.100000000000000000E+01  0.108381014610152859E+01
  0.154388135768712864E+01  0.180585488333252969E+00  0.927594766661052894E-01  0.100000000000000000E+01  0.108386752961981569E+01
  0.154385012934244981E+01  0.180582353837566434E+00  0.927549716568483867E-01  0.100000000000000000E+01  0.108392498219637767E+01
  0.154381890099967611E+01  0.180579218951240072E+00  0.927504667169424951E-01  0.100000000000000000E+01  0.108398250394744466E+01
  0.154378767265881045E+01  0.180576083673399557E+00  0.927459618463565283E-01  0.100000000000000000E+01  0.108404009498951459E+01
  0.154375644431985615E+01  0.180572948003168171E+00  0.927414570450593445E-01  0.100000000000000000E+01  0.108409775543931786E+01
  0.154372521598281609E+01  0.180569811939666869E+00  0.927369523130200657E-01  0.100000000000000000E+01  0.108415548541383489E+01
  0.154369398764769339E+01  0.180566675482013966E+00  0.927324476502069533E-01  0.100000000000000000E+01  0.108421328503027325E+01
  0.154366275931449093E+01  0.180563538629325726E+00  0.927279430565890739E-01  0.100000000000000000E+01  0.108427115440611366E+01
  0.154363153098321204E+01  0.180560401380715829E+00  0.927234385321352161E-01  0.100000000000000000E+01  0.108432909365906172E+01
  0.154360030265385983E+01  0.180557263735295681E+00  0.927189340768138220E-01  0.100000000000000000E+01  0.108438710290707174E+01
  0.154356907432643720E+01  0.180554125692174050E+00  0.927144296905935833E-01  0.100000000000000000E+01  0.108444518226835873E+01
  0.154353784600094723E+01  0.180550987250457456E+00  0.927099253734429418E-01  0.100000000000000000E+01  0.108450333186136261E+01
  0.154350661767739328E+01  0.180547848409249895E+00  0.927054211253305199E-01  0.100000000000000000E+01  0.108456155180480240E+01
  0.154347538935577822E+01  0.180544709167653056E+00  0.927009169462246763E-01  0.100000000000000000E+01  0.108461984221761409E+01
  0.154344416103610516E+01  0.180541569524766021E+00  0.926964128360937972E-01  0.100000000000000000E+01  0.108467820321899944E+01
  0.154341293271837743E+01  0.180538429479685680E+00  0.926919087949063802E-01  0.100000000000000000E+01  0.108473663492842753E+01
  0.154338170440259792E+01  0.180535289031506008E+00  0.926874048226304370E-01  0.100000000000000000E+01  0.108479513746558021E+01
  0.154335047608876996E+01  0.180532148179319007E+00  0.926829009192344511E-01  0.100000000000000000E+01  0.108485371095041194E+01
  0.154331924777689644E+01  0.180529006922213908E+00  0.926783970846865868E-01  0.100000000000000000E+01  0.108491235550313192E+01
  0.154328801946698069E+01  0.180525865259277468E+00  0.926738933189548281E-01  0.100000000000000000E+01  0.108497107124419867E+01
  0.154325679115902581E+01  0.180522723189594142E+00  0.926693896220074503E-01  0.100000000000000000E+01  0.108502985829431298E+01
  0.154322556285303514E+01  0.180519580712245831E+00  0.926648859938125485E-01  0.100000000000000000E+01  0.108508871677444496E+01
  0.154319433454901156E+01  0.180516437826311660E+00  0.926603824343379262E-01  0.100000000000000000E+01  0.108514764680582032E+01
  0.154316310624695840E+01  0.180513294530868507E+00  0.926558789435516228E-01  0.100000000000000000E+01  0.108520664850990478E+01
  0.154313187794687878E+01  0.180510150824990695E+00  0.926513755214214141E-01  0.100000000000000000E+01  0.108526572200841853E+01
  0.154310064964877602E+01  0.180507006707750023E+00  0.926468721679154367E-01  0.100000000000000000E+01  0.108532486742336354E+01
  0.154306942135265301E+01  0.180503862178215707E+00  0.926423688830012859E-01  0.100000000000000000E+01  0.108538408487697247E+01
  0.154303819305851331E+01  0.180500717235454300E+00  0.926378656666465850E-01  0.100000000000000000E+01  0.108544337449174733E+01
  0.154300696476635979E+01  0.180497571878530161E+00  0.926333625188194287E-01  0.100000000000000000E+01  0.108550273639044303E+01
  0.154297573647619579E+01  0.180494426106504624E+00  0.926288594394870934E-01  0.100000000000000000E+01  0.108556217069607652E+01
  0.154294450818802464E+01  0.180491279918436665E+00  0.926243564286171467E-01  0.100000000000000000E+01  0.108562167753192518E+01
  0.154291327990184945E+01  0.180488133313382981E+00  0.926198534861775169E-01  0.100000000000000000E+01  0.108568125702152263E+01
  0.154288205161767356E+01  0.180484986290397054E+00  0.926153506121352860E-01  0.100000000000000000E+01  0.108574090928866696E+01
  0.154285082333550005E+01  0.180481838848530335E+00  0.926108478064581186E-01  0.100000000000000000E+01  0.108580063445741892E+01
